Name,Address,Rating,Business Status,Place ID,Website,Type
SPR Engineering,"6286 Shamrock Avenue, Goleta",,OPERATIONAL,ChIJq6qmJo9A6YARSiFmO1KdL60,https://www.sprengineering.com/,"point_of_interest, establishment"
Villa Blanca LLC,"6272 Avenida Ganso, Goleta",,OPERATIONAL,ChIJXSLcUoxA6YARZ9mx2Th0U-U,http://www.villablancarcfe.com/,"health, point_of_interest, establishment"
J.A.Smitley Dental Laboratory,"5974 Berkeley Road, Goleta",,OPERATIONAL,ChIJbwoR_GNA6YARG4CliPiC7wg,N/A,"health, point_of_interest, establishment"
Fairview Gardens Farm,"598 North Fairview Avenue, Goleta",4.8,CLOSED_TEMPORARILY,ChIJyzHQUmFA6YARj9noLC0b9ZY,https://www.fairviewgardens.org/,"point_of_interest, establishment"
Shear Artistry Salon & Spa,"271 North Fairview Avenue #102, Goleta",4.7,OPERATIONAL,ChIJq6qqqhZA6YARRvCvECQ9h9Y,http://www.shearartistrysalonandspa.com/,"beauty_salon, hair_care, spa, point_of_interest, establishment"
Nomura Yamasaki Landscape Inc,"6187 Verdura Avenue, Goleta",4.5,OPERATIONAL,ChIJrRxPEYhA6YAR6gvfF5ft5JY,http://www.nomurayamasaki.com/testimonials/,"general_contractor, point_of_interest, establishment"
Lake Los Carneros Park,"North Los Carneros Road, Goleta",4.7,OPERATIONAL,ChIJmaPFHZJA6YARC7I3kwEILj8,N/A,"park, tourist_attraction, point_of_interest, establishment"
Medcenter Inc: Kim Sonia Y DDS,"271 North Fairview Avenue STE 101, Goleta",,OPERATIONAL,ChIJQxRZqGNA6YARO4CxcWWpQ3E,N/A,"dentist, health, point_of_interest, establishment"
SB Charter School,"6100 Stow Canyon Road, Goleta",5.0,OPERATIONAL,ChIJ1V7TAWBA6YARQe4SoOvkIo4,http://sbcharter.org/,"primary_school, school, point_of_interest, establishment"
Rancho La Patera & Stow House c.1873,"304 North Los Carneros Road, Goleta",4.8,OPERATIONAL,ChIJv2Rqm5NA6YARk9fyup1WnPg,http://www.goletahistory.org/,"museum, point_of_interest, establishment"
Molina Studios,"6483 Calle Real, Isla Vista",,OPERATIONAL,ChIJ7yRROZFA6YAR5HE6m73BDGs,http://www.molinastudios.com/contact.cfm,"point_of_interest, establishment"
Prayer That Heals,"480 North Fairview Avenue, Goleta",,OPERATIONAL,ChIJ__8LWmFA6YARrW_RDCUy5fg,https://www.prayerthatheals.org/find-us/church/santa-barbara-county/goleta/contact-church,"church, place_of_worship, point_of_interest, establishment"
Archivea,"6489 Calle Real, Isla Vista",,OPERATIONAL,ChIJfWCVNZFA6YAR-UbjYx4nJ70,http://archivea.com/contact/,"point_of_interest, establishment"
"Goleta Valley Historical Society, Stewards of Rancho La Patera & Stow House","304 North Los Carneros Road, Goleta",4.9,OPERATIONAL,ChIJp7jYiZRA6YARVq-xCEkaA8k,http://www.goletahistory.org/,"museum, point_of_interest, establishment"
Goleta Education Foundation,"401 North Fairview Avenue, Isla Vista",,OPERATIONAL,ChIJRUT_dGFA6YARAQ61MIULABM,https://www.goletaeducationfoundation.org/contact/,"point_of_interest, establishment"
Cathedral Oaks & Windsor,United States,,OPERATIONAL,ChIJP2b3UfJA6YARE4zMQaDHk50,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Camino Laguna Vista,United States,,OPERATIONAL,ChIJnS50_OxA6YAR3JX9fsrCEvc,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Santa Marguerita,United States,,OPERATIONAL,ChIJL3YlGvVA6YARDmvwLqefIew,N/A,"transit_station, point_of_interest, establishment"
La Patera Ranch,"6400 Cathedral Oaks Road, Goleta",4.8,OPERATIONAL,ChIJqzNhdfJA6YARJrG7ikWBHQs,N/A,"point_of_interest, establishment"
Cathedral Oaks & La Patera,United States,,OPERATIONAL,ChIJXe0Zi-1A6YAR4DZoMeCDxp0,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Windsor,United States,,OPERATIONAL,ChIJD0-ET_JA6YARzfChvJmMy1M,N/A,"transit_station, point_of_interest, establishment"
Cathedral Oaks & Windsor,United States,,OPERATIONAL,ChIJe8dITvJA6YAR8iz0ifFOy9A,N/A,"transit_station, point_of_interest, establishment"
Santa Barbara,Santa Barbara,,,ChIJ1YMtb8cU6YARSHa612Q60cg,http://www.santabarbaraca.gov/,"locality, political"
Best Western Plus South Coast Inn,"5620 Calle Real, Goleta",4.3,OPERATIONAL,ChIJN6TrD3FA6YARrqK_v2HYrdc,https://www.bestwestern.com/en_US/book/hotel-rooms.05521.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:05521,"lodging, point_of_interest, establishment"
"The Leta Santa Barbara Goleta, Tapestry Collection by Hilton","5650 Calle Real, Goleta",4.0,OPERATIONAL,ChIJLclMVHBA6YARPzy2RoMfXog,https://www.hilton.com/en/hotels/sbactup-the-leta-santa-barbara-goleta/?SEO_id=GMB-AMER-UP-SBACTUP&y_source=1_NDU3ODU4NzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"lodging, point_of_interest, establishment"
"Motel 6 Goleta, CA - Santa Barbara","5897 Calle Real, Goleta",3.4,OPERATIONAL,ChIJS1yzantA6YAROyYtEEkt-5I,https://www.motel6.com/en/home/motels.ca.goleta.9625.html?lid=Local_Milestone_28&travelAgentNumber=TA001305&corporatePlusNumber=CP792N5W&utm_source=google%20my%20business&utm_medium=listing&utm_campaign=visit%20website,"lodging, point_of_interest, establishment"
Trader Joe's,"5767 Calle Real, Goleta",4.7,OPERATIONAL,ChIJXWfteHBA6YARp5AjO303CTo,https://locations.traderjoes.com/ca/goleta/110/?utm_source=gmb&utm_medium=organic&utm_campaign=local,"grocery_or_supermarket, liquor_store, supermarket, point_of_interest, food, store, health, establishment"
Bowlero Santa Barbara,"5925 Calle Real, Goleta",4.2,OPERATIONAL,ChIJlSrYQntA6YARcVjgailbF0w,https://www.bowlero.com/location/bowlero-santa-barbara,"bowling_alley, bar, restaurant, point_of_interest, food, store, establishment"
CVS,"5875 Calle Real, Goleta",2.2,OPERATIONAL,ChIJ88nkI3tA6YAR-Qi-f3xGve0,https://www.cvs.com/store-locator/goleta-ca-pharmacies/5875-calle-real-goleta-ca-93117/storeid=9156?WT.mc_id=LS_GOOGLE_FS_9156,"drugstore, convenience_store, liquor_store, clothing_store, point_of_interest, food, store, health, establishment"
Walgreens,"5900 Calle Real, Goleta",2.5,OPERATIONAL,ChIJpdEDSntA6YARc7spfq4Q56A,https://www.walgreens.com/locator/walgreens-5900+calle+real-goleta-ca-93117/id=6289,"drugstore, convenience_store, clothing_store, point_of_interest, food, store, health, establishment"
Bank of America (with Drive-thru ATM),"5892 Calle Real, Goleta",2.4,OPERATIONAL,ChIJI2jOMXtA6YARpq0CEcmwK6Y,https://locators.bankofamerica.com/ca/goleta/financial-centers-goleta-9772.html?utm_source=GMBlisting&utm_medium=organic,"bank, finance, point_of_interest, establishment"
Goleta Valley Junior High School,"6100 Stow Canyon Road, Goleta",4.0,OPERATIONAL,ChIJ74-1AWBA6YARu73KIFtDcMw,http://gvjh.sbunified.org/,"school, point_of_interest, establishment"
Subway,"5801 Calle Real C, Goleta",3.6,OPERATIONAL,ChIJJXcIHHtA6YAR41mlf-6Et9Q,https://restaurants.subway.com/united-states/ca/goleta/5801-calle-real?utm_source=yxt-goog&utm_medium=local&utm_term=acq&utm_content=7728&utm_campaign=evergreen-2020&y_source=1_MTQ4OTY3NzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"meal_takeaway, restaurant, point_of_interest, food, establishment"
"Dr. Calvin S. Kim, DMD","271 North Fairview Avenue, Goleta",4.7,OPERATIONAL,ChIJQxRZqGNA6YAR-Plc9JIZC9U,http://www.drcalvinkim.com/,"dentist, point_of_interest, health, establishment"
Albertsons,"5801 Calle Real, Goleta",4.2,OPERATIONAL,ChIJJXcIHHtA6YARbkzG_IfWN2A,https://local.albertsons.com/ca/goleta/5801-calle-real.html,"grocery_or_supermarket, bakery, florist, supermarket, point_of_interest, food, store, establishment"
Pavel Robert D DDS,"5901 Encina Road # C1, Goleta",,OPERATIONAL,ChIJ3z-Bt2RA6YAR_pL4eiUUyD0,N/A,"dentist, point_of_interest, health, establishment"
Michaels,"Fairview Center, 187 North Fairview Avenue, Goleta",4.3,OPERATIONAL,ChIJd4RodGNA6YARq3EAtvsCym4,https://locations.michaels.com/ca/goleta/9963/?utm_source=Google&utm_medium=Maps&utm_campaign=Google+Places,"home_goods_store, point_of_interest, store, establishment"
Banc of California,"197 North Fairview Avenue, Goleta",3.3,OPERATIONAL,ChIJvRqadWNA6YAR1ZOIsRfQDRU,https://bancofcal.com/location/goleta/,"bank, atm, finance, point_of_interest, establishment"
Metropolitan Fairview Theatre,"225 North Fairview Avenue, Goleta",4.2,OPERATIONAL,ChIJRQmGdWNA6YARADQcyr2jPTw,https://www.metrotheatres.com/goleta/fairview-theatre/showtimes/,"movie_theater, point_of_interest, establishment"
Encina Meadows Apartments,"5839 Encina Road #107, Goleta",4.0,OPERATIONAL,ChIJa9DV1WRA6YARz9LKOWooDjM,https://www.encinameadows.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
Kellogg Elementary School,"475 Cambridge Drive, Goleta",4.3,OPERATIONAL,ChIJB5GhFG9A6YAR-Gv4_fwvxvk,https://www.gusd.us/kellogg,"primary_school, school, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
CASA of Santa Barbara County,"6144 Calle Real #200, Goleta",5.0,OPERATIONAL,ChIJuW1Zcn4U6YARxDzkIbXsEB8,http://www.sbcasa.org/,"point_of_interest, establishment"
Smoke4Less,"5801 Calle Real suite d, Goleta",3.8,OPERATIONAL,ChIJJXcIHHtA6YARvnpqAk_gR68,N/A,"store, point_of_interest, establishment"
Swink Chiropractic Wellness,"139 North Fairview Avenue, Goleta",4.9,OPERATIONAL,ChIJQxRZqGNA6YARmTjIbfa-wIk,http://www.swinkchiropractic.com/,"health, point_of_interest, establishment"
Calle Real Shopping Center,"5660 Calle Real, Goleta",4.3,OPERATIONAL,ChIJc92IkXpA6YARujzdR5HzoIY,https://www.towbes.com/calle-real-center/,"shopping_mall, point_of_interest, establishment"
"Dr. Jane D. Mcclenahan, MD","271 North Fairview Avenue, Goleta",,OPERATIONAL,ChIJQxRZqGNA6YARRGqbSqakKj0,N/A,"doctor, health, point_of_interest, establishment"
LifeStance Therapists & Psychiatrists Goleta,"5901 Encina Road Suite A, Goleta",4.2,OPERATIONAL,ChIJdwomuGRA6YARIO76pz7lhgw,https://lifestance.com/location/goleta-ca-5901-encina-rd/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,"doctor, health, point_of_interest, establishment"
Country Catering Company,"5925 Calle Real, Goleta",4.6,OPERATIONAL,ChIJlSrYQntA6YAREKmDaanetM0,http://www.countrycateringcompany.com/,"store, restaurant, food, point_of_interest, establishment"
The UPS Store,"5662 Calle Real, Goleta",3.4,OPERATIONAL,ChIJKx5mcHBA6YAR5Yg_7ck9bSA,https://locations.theupsstore.com/ca/goleta/5662-calle-real?utm_source=Yext&utm_medium=organic&utm_campaign=Listings,"store, finance, point_of_interest, establishment"
Western Dental & Orthodontics,"5680 Calle Real, Goleta",3.2,OPERATIONAL,ChIJ0Xn2X3BA6YARfAJPyBrMrCk,https://www.westerndental.com/en-us/find-a-location/california/goleta/5680-calle-real?utm_source=GMB&utm_medium=organic,"dentist, doctor, health, point_of_interest, establishment"
ATM,"5925 Calle Real, Goleta",5.0,OPERATIONAL,ChIJRUuErXxA6YARyUaOp2zYFNs,N/A,"atm, finance, point_of_interest, establishment"
Stow Grove Park,"580 North La Patera Lane, Goleta",4.6,OPERATIONAL,ChIJr5iIvPJA6YARKOr-MwLyEHc,N/A,"park, tourist_attraction, point_of_interest, establishment"
Golden 1 Credit Union - Santa Barbara,"5676 Calle Real, Goleta",3.8,OPERATIONAL,ChIJi3uR9XBA6YARzONG7vQ3qBk,http://golden1.com/,"atm, bank, finance, point_of_interest, establishment"
Carl’s Jr.,"5820 Calle Real, Goleta",3.8,OPERATIONAL,ChIJq3za23pA6YARNyFrW_ydbbY,https://locations.carlsjr.com/ca/goleta/5820-calle-real,"restaurant, food, point_of_interest, establishment"
Maravilla,"5486 Calle Real, Santa Barbara",4.4,OPERATIONAL,ChIJrcYrSHNA6YARHyv5tDccRqk,https://www.srgseniorliving.com/santa-barbara-ca-maravilla/,"health, point_of_interest, establishment"
Gold's Gym,"6144 Calle Real, Goleta",3.3,OPERATIONAL,ChIJaSex_odA6YARy_VA4m4qkuU,https://www.goldsgym.com/goleta-ca/,"gym, health, point_of_interest, establishment"
Goleta Valley Library,"500 North Fairview Avenue, Goleta",4.4,OPERATIONAL,ChIJqzJeTmFA6YARqom0S2BiXhw,http://www.goletavalleylibrary.org/,"library, point_of_interest, establishment"
Wells Fargo Bank,"195 North Fairview Avenue, Goleta",2.5,OPERATIONAL,ChIJI0-jdWNA6YARhisjbmkJ0oU,https://www.wellsfargo.com/locator/bank/195__N__FAIRVIEW__AVE_GOLETA_CA_93117/?utm_campaign=Local_Listings&utm_source=Google&group=Community_Bank&loc=WF00992,"bank, atm, finance, point_of_interest, establishment"
Impulse,"6144 Calle Real #200, Goleta",4.2,OPERATIONAL,ChIJuQ0iKvU_6YARKmAI2Ai7TB8,https://impulse.net/,"point_of_interest, establishment"
Mechanics Bank - Goleta Branch,"5956 Calle Real, Goleta",2.6,OPERATIONAL,ChIJIZ9sVWNA6YAREV7hGwbHoqg,http://www.mechanicsbank.com/,"bank, atm, finance, point_of_interest, establishment"
Nikka Japanese Market,"5721 Calle Real, Goleta",4.8,OPERATIONAL,ChIJY_SqinBA6YARIHWxKGVWhm0,https://nikkamarket.com/,"grocery_or_supermarket, store, food, point_of_interest, establishment"
The Frame-Up,"5772 Calle Real, Goleta",4.9,OPERATIONAL,ChIJGRSTSHtA6YAR2zkYaRTIkFo,http://www.theframe-up.com/,"point_of_interest, store, establishment"
Aa Appliance Repair,"684 Camino Campana, Santa Barbara",2.0,OPERATIONAL,ChIJ-bNUuGtA6YAR7R-vaNwLFVg,http://www.aaappliancerepairinsb.com/#cid=glbc,"point_of_interest, establishment"
Helzer's Creations,"5691 Via Salerno, Goleta",5.0,OPERATIONAL,ChIJsXGdsUJA6YARKcAOHQ-dgmA,https://helzerscreations.com/,"point_of_interest, establishment"
NeuroRestorative,"1135 North Patterson Avenue, Santa Barbara",5.0,OPERATIONAL,ChIJyyVA50NA6YARragUO9GzQ7U,https://www.neurorestorative.com/,"point_of_interest, health, establishment"
Santa Barbara Elks Lodge #613,"150 North Kellogg Avenue, Santa Barbara",4.5,OPERATIONAL,ChIJj-VbgXFA6YARdHDjM694qbk,https://www.elks.org/lodges/ContactUs.cfm?LodgeNumber=0613,"point_of_interest, establishment"
L-Tronics,"5546 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJdx7BLmpA6YARROjDozU9xAY,N/A,"point_of_interest, establishment"
Casa Naomi,"5618 Cathedral Oaks Road, Goleta",4.3,OPERATIONAL,ChIJ3R2YqmlA6YARI7ae8AV1Wyk,http://www.casanaomi.com/,"point_of_interest, health, establishment"
Quality Tree Care,"2 El Camino Ratel, Goleta",5.0,OPERATIONAL,ChIJNZX3SVZA6YARluP84iOVo5Q,http://www.qualitytreecaresb.com/,"general_contractor, point_of_interest, establishment"
World Wide Art and artavita,"5533 Cathedral Oaks Road, Santa Barbara",5.0,OPERATIONAL,ChIJaUMjf44U6YARStozFE59s3w,http://wwab.us/,"point_of_interest, establishment"
Live Oak Unitarian Universalist Congregation,"820 North Fairview Avenue, Goleta",4.6,OPERATIONAL,ChIJI1-oZF0_6YARg1NMICJ6mS8,https://liveoakgoleta.org/,"place_of_worship, point_of_interest, establishment"
Bob's Backhoe & Trucking,"6051 Stow Canyon Road, Goleta",3.3,OPERATIONAL,ChIJpUxbTmBA6YARE1jLyV6dHGY,https://bobsbackhoeandtrucking.com/,"general_contractor, point_of_interest, establishment"
John Givens Farms,"1133 North Fairview Avenue, Goleta",5.0,OPERATIONAL,ChIJbTsHCllA6YARISq3VitcC1Y,N/A,"point_of_interest, establishment"
Hourigan Holzman & Sprague,"5951 Encina Road #100, Goleta",4.8,OPERATIONAL,ChIJ8ywKpmRA6YARMVE-mSuH5n8,N/A,"lawyer, point_of_interest, establishment"
Carey Group Homes,"600 Camino Campana, Santa Barbara",,OPERATIONAL,ChIJ2aUzr25A6YARo4spsWyGImA,https://careygroupinc.com/,"real_estate_agency, point_of_interest, establishment"
Cathy's Daycare,"691 Camino Campana, Santa Barbara",,OPERATIONAL,ChIJmTq8sWtA6YARpW-RRiTR7e4,N/A,"point_of_interest, establishment"
Madeleine's Photography,"682 Carlo Drive, Goleta",5.0,OPERATIONAL,ChIJrZmD6PRA6YAREM8ybW-GodA,https://madphoto.com/,"point_of_interest, establishment"
The Church of Jesus Christ of Latter-day Saints,"478 Cambridge Drive, Goleta",5.0,OPERATIONAL,ChIJIaYtYG5A6YARDBFbEja1oU0,https://local.churchofjesuschrist.org/en/us/ca/goleta/478-cambridge-drive?utm_source=gmb&utm_medium=yext&y_source=1_MjkyNDE0MzItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"church, place_of_worship, point_of_interest, establishment"
Sally Beauty,"5801 Calle Real, Goleta",4.1,OPERATIONAL,ChIJBbgxHHtA6YARD_DxJOiHdQc,https://stores.sallybeauty.com/ca/goleta/beauty-supply-goleta-ca-1614.html?showMap=true&horizontalView=true&lat=34.440833&long=-119.826761_utm_source=GMBlisting&utm_medium=organic,"point_of_interest, store, establishment"
"Daniel's Electric, Inc.","5517 Capellina Way, Santa Barbara",4.7,OPERATIONAL,ChIJqW_nK4hA6YARSDGnpOpxaDo,http://www.danielselectricinc.biz/,"electrician, point_of_interest, establishment"
Gamble Construction,"672 Dara Road, Goleta",5.0,OPERATIONAL,ChIJe0KG7WhA6YARTftpK5Uu434,http://gambleconstructioninc.com/,"general_contractor, point_of_interest, establishment"
Goleta,Goleta,,,ChIJ40iJCXlA6YARWE2IAMVEypM,http://www.cityofgoleta.org/,"locality, political"
Best Western Plus South Coast Inn,"5620 Calle Real, Goleta",4.3,OPERATIONAL,ChIJN6TrD3FA6YARrqK_v2HYrdc,https://www.bestwestern.com/en_US/book/hotel-rooms.05521.html?iata=00171880&ssob=BLBWI0004G&cid=BLBWI0004G:google:gmb:05521,"lodging, point_of_interest, establishment"
Sierra Property Management,"5290 Overpass Road Bldg C, Santa Barbara",3.9,OPERATIONAL,ChIJGXXOtQtA6YARh7Ezf9D16tI,http://www.sierrapropsb.com/,"real_estate_agency, point_of_interest, establishment"
Santa Barbara Humane,"5399 Overpass Road, Santa Barbara",4.6,OPERATIONAL,ChIJu1jWxHRA6YARhiQYYqd8hrU,http://sbhumane.org/,"veterinary_care, point_of_interest, establishment"
Foothill Elementary School,"711 Ribera Drive, Santa Barbara",5.0,OPERATIONAL,ChIJkSAtcxBA6YARHj4PJiixqh0,https://www.gusd.us/foothill,"primary_school, school, point_of_interest, establishment"
Maravilla,"5486 Calle Real, Santa Barbara",4.4,OPERATIONAL,ChIJrcYrSHNA6YARHyv5tDccRqk,https://www.srgseniorliving.com/santa-barbara-ca-maravilla/,"point_of_interest, health, establishment"
Kellogg Elementary School,"475 Cambridge Drive, Goleta",4.3,OPERATIONAL,ChIJB5GhFG9A6YAR-Gv4_fwvxvk,https://www.gusd.us/kellogg,"primary_school, school, point_of_interest, establishment"
Meridian Group Real Estate Management,"5290 Overpass Road Building D, Santa Barbara",3.6,OPERATIONAL,ChIJGXXOtQtA6YARGyVjcZsCJ7U,http://meridiangrouprem.com/,"point_of_interest, establishment"
Kingdom Hall of Jehovah's Witnesses,"715 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJ6aKY6AJA6YARC6M4F7aXfO4,http://www.jw.org/apps/index.html?option=FRNsPnPBrTZGT,"church, place_of_worship, point_of_interest, establishment"
Chemtrol,"5375 Overpass Road, Santa Barbara",3.0,OPERATIONAL,ChIJGeXxLwtA6YAR-QYe3O5TCb4,https://sbcontrol.com/,"point_of_interest, establishment"
Aa Appliance Repair,"684 Camino Campana, Santa Barbara",2.0,OPERATIONAL,ChIJ-bNUuGtA6YAR7R-vaNwLFVg,http://www.aaappliancerepairinsb.com/#cid=glbc,"point_of_interest, establishment"
Safety-Kleen Systems,"5310 Overpass Road, Santa Barbara",4.0,OPERATIONAL,ChIJQVrWqgtA6YARL_ojq0ZJc5M,https://safety-kleen.com/,"point_of_interest, establishment"
Growing Babies Infant Center/ Here We Grow Early Learning Center,"487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YARXuWyZexkqF4,http://sbgrow.com/,"school, point_of_interest, establishment"
"Dr. Glenn Larsen, DC Chiropractor","487 North Turnpike Road, Santa Barbara",5.0,OPERATIONAL,ChIJXy2ULgJA6YAReOEHZnqeavA,http://drlarsenchiro.com/,"point_of_interest, health, establishment"
Patterson Place Apartments,"120 South Patterson Avenue, Goleta",4.1,OPERATIONAL,ChIJ9_mzbwpA6YARAwo3hx906w0,https://www.pattersonplaceapartments.com/?utm_source=apartmentseo&utm_medium=googlebusinessprofile&utm_campaign=organicmaplisting,"real_estate_agency, point_of_interest, establishment"
NeuroRestorative,"1135 North Patterson Avenue, Santa Barbara",5.0,OPERATIONAL,ChIJyyVA50NA6YARragUO9GzQ7U,https://www.neurorestorative.com/,"point_of_interest, health, establishment"
L-Tronics,"5546 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJdx7BLmpA6YARROjDozU9xAY,N/A,"point_of_interest, establishment"
World Wide Art and artavita,"5533 Cathedral Oaks Road, Santa Barbara",5.0,OPERATIONAL,ChIJaUMjf44U6YARStozFE59s3w,http://wwab.us/,"point_of_interest, establishment"
Univ Circle Open Space,Santa Barbara,4.7,OPERATIONAL,ChIJJcB1nm1A6YARwuVii_kZFcU,http://cosb.countyofsb.org/parks/parks03.aspx?id=13268,"park, tourist_attraction, point_of_interest, establishment"
Eastern Goleta Valley,Eastern Goleta Valley,,,ChIJ-ZNr3P4_6YARYGLDzDHHv7U,N/A,"locality, political"
Cathedral Oaks Preschool,"4974 Cathedral Oaks Road, Santa Barbara",,OPERATIONAL,ChIJ9VpPQhtA6YARRgsPVwlh8Bs,http://www.cathedraloakspreschool.com/,"school, point_of_interest, establishment"
Calle Barquero Open Space,"5100 University Drive, Santa Barbara",4.2,OPERATIONAL,ChIJ0bPgwQ5A6YART9GBEtOpsmM,https://www.countyofsb.org/907/Calle-Barquero,"park, point_of_interest, establishment"
Cathy's Daycare,"691 Camino Campana, Santa Barbara",,OPERATIONAL,ChIJmTq8sWtA6YARpW-RRiTR7e4,N/A,"point_of_interest, establishment"
Goleta Engineering,"516 Las Perlas Drive, Santa Barbara",5.0,OPERATIONAL,ChIJO2qm6hJA6YAR8gwR4_v4Vlo,https://goletaengineering.com/,"point_of_interest, establishment"
Carey Group Homes,"600 Camino Campana, Santa Barbara",,OPERATIONAL,ChIJ2aUzr25A6YARo4spsWyGImA,https://careygroupinc.com/,"real_estate_agency, point_of_interest, establishment"
Casa Naomi,"5618 Cathedral Oaks Road, Goleta",4.3,OPERATIONAL,ChIJ3R2YqmlA6YARI7ae8AV1Wyk,http://www.casanaomi.com/,"health, point_of_interest, establishment"
"Daniel's Electric, Inc.","5517 Capellina Way, Santa Barbara",4.7,OPERATIONAL,ChIJqW_nK4hA6YARSDGnpOpxaDo,http://www.danielselectricinc.biz/,"electrician, point_of_interest, establishment"
Casa Naomi,"855 North Patterson Avenue, Santa Barbara",4.0,OPERATIONAL,ChIJ-W5AbxRA6YARHbiStVzNskU,http://www.casanaomi.com/,"point_of_interest, establishment"
MC Construction,"*, Santa Barbara",,OPERATIONAL,ChIJq6qqqhZA6YAR99RHFKragX4,http://www.mcconstructionsb.com/,"general_contractor, home_goods_store, store, point_of_interest, establishment"
Theriot Chuck Painting,"1029 Via Regina, Santa Barbara",2.3,OPERATIONAL,ChIJU0Q_WhlA6YARMb7WbLic-mg,http://theriotpainting.com/,"painter, point_of_interest, establishment"
Sal's & Brothers Landscapes,Santa Barbara,4.0,OPERATIONAL,ChIJq6qqqhZA6YAR8P9w16CYC0o,N/A,"general_contractor, point_of_interest, establishment"
Psychoheresy Awareness Ministries,Santa Barbara,,OPERATIONAL,ChIJq6qqqhZA6YARqwLb2xsEnxc,http://www.psychoheresy-aware.org/,"point_of_interest, establishment"
Helzer's Creations,"5691 Via Salerno, Goleta",5.0,OPERATIONAL,ChIJsXGdsUJA6YARKcAOHQ-dgmA,https://helzerscreations.com/,"point_of_interest, establishment"
Spectrum Realty,"5290 Overpass Road STE 232, Santa Barbara",3.6,OPERATIONAL,ChIJGXXOtQtA6YARa5CfglTaZPM,http://www.spectrumrealty.com/,"real_estate_agency, point_of_interest, establishment"
Tree of Life Retirement Home,"5364 Berkeley Road, Santa Barbara",,OPERATIONAL,ChIJAQAAADxA6YAREZxlK93jmPc,N/A,"health, point_of_interest, establishment"
Santa Barbara Mariculture Company,"939 North Patterson Avenue, Santa Barbara",,OPERATIONAL,ChIJv13Qw0gV6YAR8m17YruRcF4,http://sbmariculture.com/,"point_of_interest, establishment"
"Kim Bish, Realtor","911 North Kellogg Avenue, Santa Barbara",5.0,CLOSED_TEMPORARILY,ChIJ8yMTJkBA6YARR2THQe40mb0,N/A,"real_estate_agency, point_of_interest, establishment"
Help U Sell Real Estate,Santa Barbara,5.0,OPERATIONAL,ChIJAQAAADxA6YARPJAd0ml7EiY,https://www.helpusell.com/,"real_estate_agency, point_of_interest, establishment"
CalAtlantic Homes at Tree Farm,"Merida Drive, Santa Barbara",4.8,OPERATIONAL,ChIJVZsX8GxA6YARxpKXh_BmRfk,http://www.calatlantichomes.com/find-your-new-home/30-santa-barbara/7975-amarena-at-tree-farm.html,"general_contractor, point_of_interest, establishment"
Social Spice Media Santa Barbara - website design & Social Media Marketing company,"879 Randolph Road, Santa Barbara",,OPERATIONAL,ChIJNUA3G0JA6YAR6PUBnpdlSh8,http://www.socialspicemedia.com/,"point_of_interest, establishment"
Emily Hart-Roberts Photography,"443 Harvard Lane, Santa Barbara",,OPERATIONAL,ChIJ41H3Vw1A6YARGQLSwIfgs_w,http://www.emilyhart-roberts.com/,"point_of_interest, establishment"
Abundant Care,"5421 Berkeley Road, Santa Barbara",5.0,OPERATIONAL,ChIJAcNTpHJA6YAR6j5WaNUzPD4,https://www.acaresb.com/,"health, point_of_interest, establishment"
Patterson Open Space,"500 Calle Aparejo, Santa Barbara",4.1,OPERATIONAL,ChIJuX0aAQ9A6YARLa1RUxFdoYM,http://www.sbparks.org/,"park, tourist_attraction, point_of_interest, establishment"
Water Damage Pros Santa Barbara,"612 Corte Bella, Santa Barbara",5.0,OPERATIONAL,ChIJjSRtieI43YgRRFvPqh59qJA,https://sites.google.com/view/waterdamageprossantabarbara/,"general_contractor, point_of_interest, establishment"
Blom Levy & Co.,"552 Pintura Drive, Santa Barbara",1.0,OPERATIONAL,ChIJjXhADwVA6YARdN5kbTbJUHo,http://blomlevy.com/,"finance, point_of_interest, establishment"
Casa Rhoda #1,"341 Santa Rosalia Way, Santa Barbara",,OPERATIONAL,ChIJjbyHOAxA6YARuN0c2PBXaUA,https://casarhodainc.com/properties/a-casa-rhoda-1/,"health, point_of_interest, establishment"
Cascade Well & Pump Co,"1200 Via Regina, Santa Barbara",5.0,OPERATIONAL,ChIJGdkUGh9A6YARkD4IzwL64ws,http://cascadewell.com/,"general_contractor, point_of_interest, establishment"
